text;label
" binus!! ank"" binus online learning yg di makassar ga mau mutualan buat temenan gtu gaiss, siapa tau kt bsa hangout brg nntinya";1
 binus! rekomen app buat nyatet di android;1
 binus! kak dika himme cakep bgt, jomblo ga?;2
 naksir sama kakak aktivis ukm badminton binus! bekasi, tapi gatau nama dan jurusannya. cuma tau mukanya doang;2
 Binus! Buat yang Nimnya 27***77534 emang boleh se cantik itu;2
 binus! tolong donk kak aku tau kamu kating aku tapi kalo kerkom jangan minta gendong mulu dong kakk:( apa lagi kalo udah kita ada niat bantu tapi malah di cuekin trs;0
" binus! This is ridiculous, but it was nice to meet you, A. : ) I love your hair (even though I'm fully aware that it's probably fried), your style, the way you talk; you're the most gorgeous girl I've ever seen.";2
 binus! kira2 kita bisa ga ganti KTM klo semisalnya patah or hilang?;1
 anak binus! yg mw nonton eras tour movie cung tgn dung! lg nyari swifties binus niee, anyway snder b25 yeah!!;2
 binus! mau tanyaa, kan aku kemarin ada gslc 2 sesi nah kedua sesi nya tuh udh aku isi forumnya, tapi kenapa yang ijo cuma 1 sesi aja yaa? sesi 2nya ga berubah warnanya ;1
 Binus! Kalo GSLC start di hari senin, due tugasnya minggu 23.50 atau senin 23.59?;1
 di binus! td ad wujud asli kobo kaneru ;1
 binus! udah sebulan jd anak socs, tapi aku masih gapaham coding boleh kasih saran dong, makasih;1
" Binus! Kakak"" ada yg mau ngajarin saya coding enggak ya? khususnya Java, karena ud setres banget saya mingdep jg kuis";1
 binus! halo guys aku lagi buka mentoring basic java nih buat yang semester 1 terkhususnya IS. Untuk harga bisa dibicarakan (Oh ya ini ngajarnya 1 on 1 ya online bisa onsite juga bisa). Kalo ada yang mau reply ya nanti aku DM.;1
 binus! Mau tanya dong Koko/Cici yang kerja jadi fulltime Systems analyst, apakah job desk nya membuat wireframe juga?;1
 Binus! Kaki encok seharian jalan jadi Maret 7 ;0
 binus! SA Course yang les buat akuntansi binus itu trusted and membantu di uts ga ya ?;1
 binus! kalo quizz cs nilainya jeblok, masih bisa remed dll ga sih?;1
" Binus! An open appreciation letter, buat kating cewe himslaw panitia wellpar bilaw kemaren. Gua dan temen temen awalnya tau lu karena, lu pake kaos yg gambarnya keren and btw you're the defintion of girl crush kak. Temen gua juga bilang, ternyata lu waktu pencalonan itu yang harusnya jadi wakil bareng kak Shannen ya? Cool thin competition kak btw Kebetulan pas waktu angkatan gua lagi foto pas abis ada materi dan lu disitu cewek sendiri ngangkat beberapa kursi di depan padahal ada beberapa kakak kakak himslaw yang lain juga ikut foto dan lu juga yang kesana kemari untuk komunikasi, beberapa kali juga lari . Temen temen gua (dan ya of course for me personally) mikir kalo lu itu kayak senior yang senioritas dan ternyata enggak, karena gua inget lu kemaren pegang plastik sampah dan nawarin gua sama yang lain untuk buang hokben disitu sambil senyum. My friends have also observed you for like several times with your ""geng"" and it turns out that you are a lively and hilarious person. Dan lu sama temen temen lu juga keren, mau ngajak angkatan gua yang didepan untuk asik barengan pas karaoke party. I respect you a lot and hopefully, I can have the opportunity to work with you and we can meet again in Himslaw ya, kak Jeane. Berharapnya sih, keterima didalem divisi lu hehe Btw acaranya gacor parah kemaren, keren dah Himslaw (Fyi, this appreciation is not a form of bribery.)";2
 binus! mau tanya pendapat tentang teman sender yg begini. biasany kalau sender yg chat pasti dia gak read padahal selalu aktif, dan akan dibalas kalau dia emg ada keperluan mau tanya sender aja dan seringnya udh lewat berhari :(;0
 binus! saranin kegiatan dong harus apa ini selama 6 jam 20 menit (selain balik ke rumah krn jauh) ;1
 Binus! Untuk b26 nanti pemilihan enrichment kapan sama gimana ya nanti daftarnya ?;1
 binus! kamu kenal nder???;1
 binus! randall aktivis himme nder;1
 binus! mau nanya jadwal uts kita tabrakan sm konsernya coldplay ga yah??;1
 binus! Kakak2 ibm b26 dan b25 bagi tips dong apa aja yang mesti dipelajarin terus model soalnya biasanya ditanya teori apa study case;1
 binus! Haiii kakak2 B24/B25, especially BC, Management, atau jurusan lain di BBS, kira2 ada yang bersedia dimintain feedback buat bikin Business Model Canvas ngga? Kita anak BC B27 yang lagi mau ikut lomba BMC nih. Kalo misalnya ada fee bisa bgt dibicarakan. Thank youu!!!;1
 binus! sedang memasuki masa capek sama semuanya, banyak banget hal yang ga sesuai sama ekspektasi sender, jadi down banget beberapa hari ini sedih rasanyaa mau nyerah tapi nanti malah nambah jadi beban lagi ;1
 binus! ada yg bisa jd tutor oop gak? tutornya setiap mau ujian atau quiz gt, fleksibel dan bisa sabar ngajarin sender bayar per pertemuan klo ada yg minat;1
 Binus! Sebenernya ga jadi aktivis di organisasi apa apa tuh ngaruh bgt kah ke cv/reputasi? Sender cuma jadi member ukm dan awalnya niat mau join himpunan, tapi mau mundur dari himpunan karena kurang sreg;0
 kalau mau buat binus!ian card harus ke ssc dulu apa lgsg ke admision ya?;1
 binus! aku bingung bgt bagi jadwal kuliah dan organisasi, les, blm lagi tugas:((( any tips?;1
 binus! himti atau it div ya :((((((;1
 binus! sharing time management kalian yg kaya gini dong sebagai anak kuliahan, thankss ;1
 binus! Pengen nanya dong is SASC / konselor Binus good? Aku butuh counselling so pengen tahu apa konselornya okay or kek gimana? Need a helping hand :v;1
 ikut kegiatan volunteer/organisasi eksternal yg bukan dri binus! tetep bisa diconvert ke comserv/SAT ga sih?;1
 binus! saran lip product yang bisa merahin bibir dong temen temen!! sender pap ke doi dibilang pucet mulu bibirnya mau tau sarann lip product yang merahnya ga ngejreng dan cocok shadenya buat bibir yang agak item dongg, tia! ;1
 binus! gdsc masih ada yang open reg ga?;1
 binus! ini tuh ka randall yang aktivis himme ya guys bukan yang lain, jujur takut bgt tp penasaran bgt dan gatau mau nanya siapa, mana yang suka dia juga banyak kan ya;1
 binus! Udah hampir 2 minggu tp kangen bgtttt;0
 binus! Ada yang bisa tutorin aku akuntansi gak Ak bayar deh sumpah Im literally hopeless and clueless about accounting (sender b27 business creation) GWA TAKUT AMA UTS NANTI BEGIMANA GUA BEJIRRRR ;0
 binus! bsk sender quiz oop kira2 gmn ya ;1
 Binus! One of the best DUDES in the world ;2
 Guys, freebies apa aja sih yang kita dapetin sebagai binus!an ??;1
 binus! keperluan bisnis sama kuliah/pribadi di macbook mending dibedain user ga ya? apa yg recommended gimana;1
 Senasib malah segala love bombing pake barang sama makanan dan kelakuan creepy lain help binus!;0
 binus! ( For anak IS) Misal nanti pas kuis trs di pertengahan kita lupa rumus codingan nya, bakal ga bisa ngerjain ampe akhir dong dan stuck di situ trs(?) sistem penilaian kuis nya itu diliat dari apa ya;1
 binus! yang tadi jadi anaknya lady dimitrescu RE8 di welpar nc, km cakep banget pgn ajak kenalan tp malu :'';2
 binus! Yg kemaren ikut skripsi + sudah lulus, disuruh buat paper conference ga ya? Soalnya dosen sender tiba2 suruh buat paper conference ga ada angin dan hujan;0
 binus! IH DI SYAHDAN ADA APA KOK PADA COSPLAY ANIMEEEEEE;2
 binus! buat ibm reg b27 ada yang mau diajak ngambis bareng gaaa???;1
 binus! kalian pernah ngerasa insekyur ga sih di kampus;0
 binus! kayanya ini bakal jadi tweet yg paling absurd di binusfess ini tp buat yang deket sama ka randall, mau nanya dong dia udh punya cewe apa belum yaaa??? Ini cuman nanya doang gaada tujuan lain yaaa, mohon maaf bgt;0
 binus! mau nanya dong, di binus ada ngadain halloween party ngga??;1
 binus! ada yang tau gasih nonton film barbie yg lama lama itu nonton dimana? sender kangen bgt pgn ntn ulang deh;2
 wts CAT 3 coldplay jkt ada 4 tix, yok dibeli yok binus!;1
 binus! bingung gudang cogan anak cs, si, apa accounting;1
 binus! ada yang mau bantu like video yt gaa? agak kesel abis kalah soalnya, mungkin bakal menang yg favorite gapapa lah ya LIKES AJAA NANTI AKU DM THANK YOU;1
 Binus! aku b27 tp aku naksir b25 bahaya gaksi? fyi aku cwe;1
 Binus! CARA DPT COMSERV DMN DEH;1
 Binus! Kalo gslc minggu kemarin hari senin, berarti kalo ngerjain senin besok masih ke absen kan? Atau batasnya h-1?;1
 binus! sistem uts/uas offline di binus itu gmn yah? kasi tau dong kaka kaka biar ada gambaran ;1
 Binus! ALSUT SWIFTIES PLEASEEEE ORGANISE KYK 1989 LISTENING PARTY ATAU NOBAR ERAS TOUR FILM PENGEN NGEVIBEEEEE;2
 binus! info halloween party;1
 mauu tanyaa aku b27 kalau mau bayar kuliah gapake autodebet langsung tf gituu bisa ga yaa? binus!;1
 binus! CS B26/kebawah quiz lab algopro yang pertama sebarapa susah ya, pls respon sender mulai panik;0
 kakak2 Binus! CS B26, B25 atau B24 ada yang bersedia buat dimintain soal2 quiz lab gaa? sender butuh banget buat belajar ;1
 binus! ini acara seskam nya himti kenapa segala pake surat ijin ortu + pake ktp ortu dah?;0
 binus! buat fp/fl kalo suka sama fm nya jgn kyk yg nerror dong, jadi bikin risih bukan suka;0
 binus! even semest klo bayarny ngaret masih bisa ikut uts ga? :);1
 Binus! ada yg tau kasus tkmdii kamaren?;1
 binus! kalo udah ikut kelas reguler binus, bisa pindah ke binus online learning ngga ya?;1
 Gaesss email binus! tuh bakal berlaku terus sampe udah jadi alumni apa gimana?;1
 binus! ada yg tau Scream or Dance gak? pada dateng gaaa gue bingung bakal rame apa ga sih taun ini;1
 Binus! Pemilihan enrichment itu kapan ya?;1
 Binus! Kalo kamu selama ini jadi selingkuhan dia tanggapanmu gimana? Teryata dia punya pacar yang lebih lama dari kita...;0
 binus! mau nanya dong, setiap sebulan sekali dalam matkul cb tuh pasti ada jadwal yg mesti pakai batik ya?;1
 binus! ini kalo pembayaran sem genap ga dibayar bisa ga sih ikut uas? sem genap soalnya aku mau keluar dari binus;0
 Binus! untuk responsi himti tuh biasa dilaksanakan H- berapa yaa sebelum UTS atau UAS?;1
 binus! kalo f17 sama m21 boleh ga sih tapi kita seangkatan;0
 binus! buat cowok boleh spill parfum kalian dongg kok bisa wangi seharin?;1
 binus! sender b27 jurusan is mau tanya dong soalnya minggu depan quiz lab. latsol yang dikasih sejauh ini bikin program pesen menu makanan dan perlu divalidasi. kira-kira soal quiznya begitu juga ga ya? atau ada yang diluar dari itu? thanks sebelumnyaa;1
 binus! Guys yang ikut GDSC ITB ada yg tau ga mulai nya kapan ya, kmrn ga join welcome party soalnya;1
 binus! ges jangan lupa manfaatin fasilitas mahasiswa binus berupa free akses semua microsoft windows seumur hidup yang asli mulai dari word, excel, one note dll. bener bener bermanfaat banget! *sharing is caring;2
 binus! b25 apply internship tuh kapan ya? ty;1
 kalian baca ppt dosen sebelumnya kelasnya juga ga? atau dijelasin dulu pas kelas, bingung, lalu lupakan? binus!;1
 binus!fest tuh bakal ngapain ya? ada acara onsite kah?;1
 binus! ges klo mobility data science di kampus syahdan/anggrek/kijang?;1
 binus! ges klo data science di kampus syahdan/anggrek/kijang?;1
 binus! Buat isi blu itu harus dari bca gak bisa dari yang lain ya ??;1
 binus! adaaa yg jual tiket roc day 2 gaaa pls mau nonton bgt;1
 binus! kaka compsci boleh kasih tips n tricks kerjain quiz lab algoprog gaaa;1
 binus! Klo mau pake komputer di lkc, harus book dlu apa lgsg aja?;1
 binus! uts mungkin ga sih openbook mo nangis;1
 binus! Katanya kita yg uts offline gini bentukannya;1
 binus! kalo ikut 1 organisasi/himpunan + 1 ukm aman gak?;1
 binus! hi ol ada yg punya no delivery tempat ini ga ya? disini ada no nya lagi ngga full keliatan;1
 binus! hi yang di alsut ada yang mau nugas bareng? anw aku b27 ;1
 Binus! Yg ikut pre seskam himti ada yang b26 gasii takut sendirian bgt ;1
 Binus! Beelingua eng A1.2 unit 2 combining sentences gmn si;1
 binus! hii ada yg dengan senang hati mau ajarin aku business math gaaa aku soalnya gangerti bgt math2 gitu btw sender b27;1
 binus! BINUS ADA YANG NONTON ROC GAK HARIINI FESTIV 1??? BARENG DONG AKU SENDIRI :(((;0
 Wkwk bener aja tiba2 koar2 lagi OK sebelah kek ga ada kerjaan aja binus!;0
 binus! buat kakak kakak b26 dan b25 jurusan IS ataupun compsci, biasanya lebih susahan kuis atau latihan soal tiap minggunya yaa kakk? takut bangett minggu besok mau kuis :((;0
 binus! ada yang pake iphone se 2020/2022 ga?? review dongg kok keknya lucu gt compact tinggal pake ga yg ribet gitu;1
 binus! Minta tolong bgt buat binus alsut, tolong sediain tisu kering dong di toilet nya;0
 binus! aku b27 mau tanya dongg, kalau kita ga bayar buku emangnya gaboleh ikut uts ya?trs kalau udh bayar kita dapet bukunya lewat ebook kan?tapi mau cek ebooknya dimana ya?;1
 binus! ad yg nnton blossom with love ga?;1
 binus! guys mau tanya dong kalo pembayaran semester 2 itu autodebetnya 25 Oktober sama kapan ya? thank youuu (pict hanya pemanis) ;1
 binus! semenjak masuk teknik, gue udh gk pernah tidur di bwh jam 12 malem lagi dan hari libur sabtu minggu gue tdk benar benar libur :);0
 BINUS! WTS REX ORANGE COUNTY 1 TIX CAT 2A 500RB AJA!!!!;1
 binus! sender lupa belum bayar textbook kalo bayar skrg masih bisa ikut uts kan??;1
 binus! ada yg punya jadwal autodebit ga yaa?;1
 binus! ini emang udah dikasih tau gak sih sama kakak2 di binus dari awal kalau emang selection processnya memang ketat dan ada standarnya. jadi kalo udh bayar, ya harus siap sama konsekuensi gak lulus dan gak ada return. no need to be that petty juga sih supposedly jadiin motivasi kamu untuk to perform well during the selection;1
 Binus! Happy Sunday all spread positivity always ;1
 binus! kalau ngerjain beelingua pas weekend gini rawan error ga ya?;1
 Binus! Ada yang bisa ditanya-tanya soal proposal CB? Aku B27 masi bingung banget huhuw;1
 binus! tolong money management dong 300k untuk 10 hari keteter banget takut ga cukup;1
 binus! mereka keberatan dengan 30k, HELLO AIESEC BINUS REGIS DOANG 150K ITU PUN KALO GA LOLOS HANGUS ;1
 binus! bisa ditakedown gasi kalo macem gini2? sering bgt soalnya ada sender norak, *Im not in the pic and bukan jg anak BL;0
 binus! iya ngerti tp gue udah punya pacar..;0
 Binus! Aku sender yg ngirim ini, tapi aku ngga bisa dm kalian satu2 karna ternyata harus subscribe X kalau kalian tertarik boleh isi form ini supaya aku bisa kontak kalian langsung yaaa;1
 Binus! Siapapun pliss bantu aku ngerjain socs lab yang deadlinenya malam ini mo nangis susah benerr;0
 binus! kalau misalnya pengen ikut panitia di event himti tapi bukan cavis/aktivis himti bisa ga;1
 binus! tau ga sih;1
 Binus! b26 ada yg tertarik ambil minor?;1
 Ada neh teman binus! Gua, sering ngeluh kesepian mrasa leftout dahal mah ada temenny cuma mngkin ga ssuai ekspektasi die kek hrus populer d antara yg lawan jenis dahal die udh effort juga manis2 tiap main bareng co, giliran main sama ce jd sider cuek diem bae. Klo cara ngadepinny gua blm tau mo skalian nany dah;0
" Binus! Kadang suka mikir klo pas kuliah ga paham apa"" gmn nanti pas cari kerja ya";1
 binus! hi guys buat anak binus kemanggisan, ada yang lagi cari kulkas ngga? aku jual nih harganya jugaa bisa dinegoin dulu. reply aja ya nanti aku dm thanks guyss;1
 binus! sem 3 masi dapet mentor ga ya?;1
 binus! waduh ;0
 agak nyesel ngasih mentor smst 1 gw rating yang asal bagus padahal jaranggg banget bantuin kita. kak, semoga hidup baik-baik aja ya:) binus!;0
 binus!an harus kuat ;2
 binus! next auto debet tanggal berapa ya? bisa debet textbook fee yang belum lunas belum? atau cara bayar manual gimana ya?;1
 binus! kalo belom bayar textbook fee masih bisa ikut uts ga?;1
 binus! guys ada yang paham banget business math ga yaa? aku butuh mentoringgg, btw aku b27 hehe kalo ada yang dengan senang hati mau jadi mentorku reply ya!!;1
 binus! How to dealing ketika kalian lagi merasa left out di circle kalian sndiri...;0
 binus! kalian klo bisa milih, prefer ngekos apa tinggal dirumah saudara atau keluarga aja?;1
" Binus! Today's my birthday!!!! tapi udah kena trust issues pas SMP ""bestie"" gw ini bnr lupa gara fokus ngomongin hal gk pntg, so till this time I can't forget that time and realize yg katanya ""besti"" bnr lupa keberadaan gw smpe skrg tiap ultah kyk nothing special krna mqsih ada aja yang lupa padahal ""MY BFF?"".. YANG HARI INI ULTAH TANGGAL 15/10 LO KEREN POKOKNYA WUATB, SEMANGAT DAN SEMOGA GK NGERASAIN RASANYA HRI ULTAH LO DILUPAIN SAMA UR ""BESTI"" H.H, xoxo";2
 binus! guys i need validation is it bad or no, gw hari ini skip kerkol karena gw lago mrasa left out dari temen gw, PLS BINGUNG BGT HARUS GIMANA;1
 Binus! Sender jurusan cs b27 dan mingdep udah quiz lab algoprog, kira2 ada tips and trick dari kakak2 cs semua buat ngerjain quiz lab ga yaa? dan boleh ga yaa aku minta soal2 lab dari tahun lalu? kalo boleh, nanti sender DM, makasih;1
 binus! beware of buzzers ok ;0
 Kalau telat bayar ini masih bisa ikut uts gk ya?? Binus! ;1
 main kartu uno di binus! (tanpa ada unsur judi) boleh ga?;1
 uts itu per harinya 1 matkul kah? binus!;1
 binus! serius aku jg lgd diperiksa sama vice presidents mrk, even sama yang pernah jadi pembicara di webinarnya. auranya kerasa powerful bgt dan dia ga ragu untuk koreksi anak-anak di room itu pdhl dgn power sebesar itu, biasanya orang tuh gak akan peduli sm orang yang gak selevel sm dia, but she did. keliatannya memang keras but she inspires me. kak astrid if you are watching this, i am a big fan of u ;2
